codmun;Idade;Estupros;Espancamentos;Afogamentos
260710;84;0;0;0
260710;85;0;0;0
260710;90;0;0;0
260710;95;0;0;0
260720;0;0;0;0
260720;2;0;0;1
260720;3;1;0;0
260720;5;0;0;0
260720;6;0;0;1
260720;7;0;0;1
260720;11;0;0;0
260720;13;1;0;1
260720;15;1;0;0
260720;17;3;0;0
260720;19;1;0;0
260720;20;3;0;1
260720;21;0;0;1
260720;22;5;0;0
260720;23;2;0;0
260720;25;1;0;1
260720;26;2;0;2
260720;27;2;0;0
260720;28;1;0;0
260720;29;0;0;0
260720;30;0;0;1
260720;31;1;0;1
260720;33;0;0;1
260720;34;2;0;0
260720;36;0;0;1
260720;37;1;0;0
260720;39;2;0;1
260720;40;2;0;0
260720;41;0;0;0
260720;42;0;0;0
260720;43;2;0;1
260720;44;1;0;0
260720;45;0;0;0
260720;46;0;0;1
260720;47;1;0;1
260720;48;2;0;0
260720;49;1;1;2
260720;50;0;0;0
260720;51;0;0;0
260720;52;0;0;0
260720;53;0;0;0
260720;54;0;0;0
260720;55;0;0;0
260720;57;0;0;1
260720;58;0;0;0
260720;59;0;0;0
260720;60;0;0;0
260720;61;1;0;0
260720;62;0;0;0
260720;63;0;0;1
260720;64;0;0;0
260720;65;1;0;0
260720;66;0;0;0
260720;67;0;0;0
260720;69;0;0;0
260720;70;0;0;0
260720;71;0;0;0
260720;72;0;0;0
260720;73;0;0;0
260720;74;0;0;0
260720;75;0;0;0
260720;76;0;0;0
260720;77;0;0;0
260720;78;0;0;1
260720;79;0;0;0
260720;80;0;0;0
260720;81;0;0;0
260720;82;0;0;0
260720;83;0;0;0
260720;84;0;0;0
260720;85;0;0;0
260720;86;0;0;0
260720;87;0;0;0
260720;88;0;0;0
260720;89;0;0;0
260720;90;0;0;0
260720;91;0;0;0
260720;92;0;0;0
260720;93;0;0;0
260720;96;0;0;0
260730;0;0;0;0
260730;4;0;0;0
260730;6;0;0;0
260730;18;0;1;0
260730;20;0;0;0
260730;21;0;0;2
260730;22;1;0;0
260730;24;0;0;0
260730;26;1;0;1
260730;32;0;1;0
260730;36;0;0;0
260730;40;0;0;1
260730;43;0;0;0
260730;44;0;0;0
260730;45;0;0;1
260730;48;0;0;0
260730;51;0;0;0
260730;52;0;0;0
260730;55;0;0;0
260730;56;0;0;0
260730;57;0;0;0
260730;58;0;0;0
260730;60;0;0;0
260730;61;0;0;0
260730;62;0;0;0
260730;63;0;0;0
260730;64;0;0;0
260730;66;0;0;0
260730;69;0;0;0
260730;70;0;0;0
260730;71;0;0;0
260730;72;0;0;0
260730;73;0;0;0
260730;74;0;0;0
260730;75;0;0;0
260730;77;0;0;0
260730;78;0;0;0
260730;79;0;0;0
260730;81;0;0;0
260730;82;0;0;0
260730;83;0;0;0
260730;84;0;0;0
260730;85;0;0;0
260730;86;0;0;0
260730;87;0;0;0
260730;89;0;0;0
260730;90;0;0;0
260730;91;0;0;0
260730;92;0;0;0
260730;93;0;0;0
260730;94;0;0;0
260730;96;0;0;0
260730;98;0;0;0
260740;17;1;0;0
260740;21;0;0;1
260740;25;0;0;0
260740;34;0;0;0
260740;39;0;0;0
260740;48;0;0;0
260740;51;0;0;0
260740;55;0;0;0
260740;71;0;0;0
260740;74;0;0;0
260740;75;0;0;0
260740;78;0;0;0
260740;80;0;0;0
260740;85;0;0;0
260740;86;0;0;0
260740;87;0;0;0
260740;91;0;0;0
260740;95;0;0;0
260750;0;0;0;0
260750;17;1;0;0
260750;18;1;0;0
260750;19;0;0;0
260750;27;0;0;1
260750;28;0;0;0
260750;34;0;0;0
260750;36;0;0;0
260750;37;0;0;0
260750;41;1;0;0
260750;42;0;0;1
260750;45;0;0;0
260750;46;0;0;0
260750;47;1;0;0
260750;48;1;0;0
260750;49;0;0;0
260750;51;0;0;0
260750;52;0;0;0
260750;53;0;0;1
260750;55;0;0;0
260750;57;0;0;0
260750;59;0;0;0
260750;60;0;0;0
260750;63;0;0;0
260750;64;0;0;0
260750;65;0;0;0
260750;67;0;0;0
260750;69;0;0;0
260750;70;0;0;0
260750;71;0;0;0
260750;72;0;0;0
260750;74;0;0;0
260750;75;0;0;0
260750;76;0;0;0
260750;77;0;0;0
260750;78;0;0;0
260750;79;0;0;0
260750;80;0;0;0
260750;81;0;0;0
260750;82;0;0;0
260750;83;0;0;0
260750;85;0;0;0
260750;86;0;0;1
260750;87;0;0;0
260750;88;0;0;0
260750;89;0;0;0
260750;90;0;0;0
260750;91;0;0;0
260750;92;0;0;0
260750;93;0;0;0
260750;94;0;0;0
260750;95;0;0;0
260750;96;0;0;0
260750;97;0;0;0
260760;16;1;0;0
260760;18;2;0;0
260760;19;1;0;0
260760;20;2;0;0
260760;21;0;0;0
260760;23;1;0;0
260760;24;0;0;0
260760;26;0;0;0
260760;27;2;0;0
260760;28;1;0;0
260760;30;1;0;0
260760;34;1;0;0
260760;36;0;0;0
260760;38;0;0;0
260760;42;0;0;0
260760;43;0;0;0
260760;44;0;0;0
260760;46;0;0;0
260760;47;0;0;0
260760;49;0;0;0
260760;50;0;0;0
260760;51;0;1;0
260760;59;1;0;0
260760;60;1;0;0
260760;61;0;0;0
260760;62;0;0;0
260760;63;0;0;0
260760;65;0;0;0
260760;66;0;0;0
260760;67;1;0;0
260760;70;0;0;0
260760;72;0;0;0
260760;75;0;0;0
260760;77;0;0;0
260760;78;0;0;0
260760;80;0;0;0
260760;81;0;0;0
260760;86;0;0;0
260760;88;0;0;0
260760;92;0;0;0
260760;94;0;0;0
260760;98;0;0;0
260765;5;0;0;0
260765;6;0;0;0
260765;7;0;0;0
260765;13;1;0;0
260765;15;1;1;0
260765;19;0;0;1
260765;22;2;0;0
260765;23;1;0;0
260765;24;2;0;0
260765;26;2;0;0
260765;27;1;0;1
260765;28;0;0;0
260765;29;1;0;1
260765;30;0;0;0
260765;31;0;0;0
260765;32;1;0;0
260765;33;2;0;0
260765;34;0;0;0
260765;35;0;0;0
260765;36;1;0;1
260765;38;1;0;0
260765;39;0;0;0
260765;40;0;0;1
260765;47;0;0;0
260765;48;0;0;0
260765;49;0;0;0
260765;50;0;0;0
260765;51;0;0;0
260765;52;0;0;0
260765;53;0;0;0
260765;54;0;0;0
260765;55;0;0;0
260765;56;0;0;0
260765;57;0;0;0
260765;60;0;0;1
260765;62;0;0;0
260765;64;0;0;0
260765;65;0;0;0
260765;66;0;0;0
260765;67;0;0;0
260765;68;0;0;0
260765;69;0;0;0
260765;70;0;0;0
260765;71;0;0;0
260765;72;0;0;0
260765;73;0;0;0
260765;74;0;0;0
260765;75;0;0;0
260765;76;0;0;0
260765;77;0;0;0
260765;78;0;0;0
260765;79;0;0;0
260765;80;0;0;0
260765;81;0;0;0
260765;82;0;0;0
260765;83;0;0;0
260765;84;0;0;0
260765;85;0;0;0
260765;86;0;0;0
260765;87;0;0;0
260765;88;0;0;0
260765;89;0;0;0
260765;91;0;0;0
260765;92;0;0;0
260765;93;0;0;0
260765;94;0;0;0
260765;95;0;0;0
260765;98;0;0;0
260765;99;0;0;0
260765;104;0;0;0
260765;105;0;0;0
260770;0;0;0;0
260770;2;0;0;0
260770;3;0;0;0
260770;15;0;0;0
260770;28;0;0;1
260770;31;0;0;0
260770;37;1;0;0
260770;38;1;0;0
260770;45;0;0;0
260770;47;0;0;0
260770;48;0;0;0
260770;50;0;0;0
260770;51;0;0;0
260770;54;0;0;0
260770;55;0;0;0
260770;56;0;0;0
260770;58;0;0;0
260770;59;0;0;0
260770;60;0;0;0
260770;62;0;0;0
260770;63;0;0;0
260770;64;0;0;0
260770;66;0;0;0
260770;67;0;0;0
260770;68;0;0;0
260770;70;0;0;0
260770;71;0;0;0
260770;72;0;0;0
260770;74;0;0;0
260770;75;0;0;0
260770;76;0;0;0
260770;77;0;0;0
260770;78;0;0;0
260770;79;0;0;0
260770;81;0;0;0
260770;82;0;0;0
260770;83;0;0;0
260770;84;0;0;0
260770;86;0;0;0
260770;87;0;0;0
260770;88;0;0;0
260770;90;0;0;0
260770;91;0;0;0
260770;92;0;0;0
260770;93;0;0;0
260770;95;0;0;0
260770;97;0;0;0
260770;101;0;0;0
260775;14;1;0;0
260775;15;1;0;0
260775;16;3;0;0
260775;17;1;0;0
260775;20;1;0;0
260775;21;3;0;0
260775;22;1;0;0
260775;23;2;0;0
260775;25;5;0;0
260775;27;3;0;0
260775;29;1;0;0
260775;30;0;0;0
260775;32;0;0;0
260775;34;1;0;0
260775;35;0;0;0
260775;40;0;0;0
260775;41;1;0;0
260775;42;1;0;0
260775;45;0;0;0
260775;46;0;0;1
260775;50;0;0;0
260775;51;0;0;0
260775;60;0;0;0
260775;62;0;0;0
260775;63;0;0;0
260775;66;0;0;0
260775;70;0;0;0
260775;72;0;0;0
260775;75;0;0;0
260775;78;0;0;0
260775;84;0;0;0
260775;85;0;0;0
260775;86;0;0;0
260775;87;0;0;0
260775;88;0;0;0
260775;100;0;0;0
260780;0;0;0;0
260780;18;2;0;0
260780;20;2;0;0
260780;21;1;0;0
260780;22;0;0;1
260780;31;1;0;0
260780;32;1;0;0
260780;38;0;0;0
260780;39;0;0;1
260780;42;1;0;0
260780;47;0;0;0
260780;49;0;0;0
260780;50;0;0;0
260780;52;0;0;0
260780;53;0;0;0
260780;56;0;0;0
260780;58;0;0;0
260780;62;0;0;0
260780;63;0;0;0
260780;65;0;0;0
260780;66;0;0;0
260780;71;0;0;0
260780;72;0;0;0
260780;77;0;0;0
260780;78;0;0;0
260780;80;0;0;0
260780;82;0;0;0
260780;83;0;0;0
260780;84;0;0;0
260780;86;0;0;0
260780;87;0;0;0
260780;88;0;0;0
260780;89;0;0;0
260780;91;0;0;0
260780;96;0;0;0
260790;0;0;0;0
260790;1;0;0;0
260790;2;0;0;1
260790;3;0;0;1
260790;4;0;0;0
260790;6;0;0;0
260790;8;0;0;0
260790;10;0;0;0
260790;11;0;0;0
260790;12;0;0;0
260790;13;1;0;0
260790;14;0;0;0
260790;15;3;0;0
260790;16;7;0;1
260790;17;11;1;0
260790;18;14;1;1
260790;19;13;0;1
260790;20;20;0;1
260790;21;26;0;1
260790;22;20;0;1
260790;23;15;0;2
260790;24;14;1;0
260790;25;14;1;2
260790;26;9;0;1
260790;27;6;0;0
260790;28;9;0;3
260790;29;7;0;1
260790;30;10;0;1
260790;31;9;0;2
260790;32;9;0;2
260790;33;2;0;1
260790;34;8;0;0
260790;35;8;1;2
260790;36;2;0;2
260790;37;6;0;1
260790;38;4;0;0
260790;39;2;0;0
260790;40;6;0;0
260790;41;4;0;0
260790;42;2;0;1
260790;43;1;0;0
260790;44;0;2;2
260790;45;0;0;0
260790;46;2;0;1
260790;47;1;0;3
260790;48;2;0;1
260790;49;1;1;0
260790;50;2;0;0
260790;51;0;0;2
260790;52;0;0;0
260790;53;0;0;0
260790;54;0;1;1
260790;55;2;0;1
260790;56;2;0;0
260790;57;0;1;0
260790;58;0;0;1
260790;59;0;0;0
260790;60;1;0;0
260790;61;2;0;1
260790;62;0;0;0
260790;63;0;0;0
260790;64;0;0;3
260790;65;0;0;0
260790;66;0;0;0
260790;67;0;0;0
260790;68;0;0;0
260790;69;0;0;0
260790;70;0;0;0
260790;71;0;0;0
260790;72;1;0;0
260790;73;0;1;1
260790;74;0;0;0
260790;75;0;0;0
260790;76;0;0;0
260790;77;0;0;0
260790;78;0;0;0
260790;79;1;0;0
260790;80;0;0;0
260790;81;0;0;0
260790;82;0;0;0
260790;83;0;0;0
260790;84;0;0;1
260790;85;0;0;0
260790;86;0;0;0
260790;87;0;0;0
260790;88;0;0;1
260790;89;0;0;0
260790;90;0;0;0
260790;91;0;0;0
260790;92;0;0;0
260790;93;0;0;0
260790;94;0;0;0
260790;95;0;0;0
260790;96;0;0;0
260790;97;0;0;0
260790;98;0;0;0
260790;99;0;0;0
260790;100;0;0;0
260790;101;0;0;0
260790;102;0;0;0
260790;103;0;0;0
260790;104;0;0;0
260790;105;0;0;0
260790;106;0;0;0
260790;NA;3;0;0
260795;15;1;0;0
260795;18;0;0;0
260795;27;1;0;0
260795;28;0;0;0
260795;34;1;0;0
260795;35;1;0;0
260795;43;0;0;0
260795;44;0;0;0
260795;46;0;0;0
260795;47;0;0;0
260795;48;0;0;1
260795;49;0;0;0
260795;50;0;0;0
260795;52;0;0;0
260795;53;0;0;0
260795;54;0;0;0
260795;57;0;0;0
260795;66;0;0;0
260795;69;0;0;0
260795;70;0;0;0
260795;71;0;0;0
260795;72;0;0;0
260795;73;0;0;0
260795;74;0;0;0
260795;76;0;0;0
260795;78;0;0;0
260795;79;0;0;0
260795;81;0;0;0
260795;83;0;0;0
260795;84;0;0;0
260795;87;0;0;0
260795;94;0;0;0
260800;11;0;0;0
260800;13;0;0;0
260800;14;0;0;0
260800;15;1;0;0
260800;18;0;0;1
260800;19;0;0;0
260800;25;1;0;0
260800;29;0;0;1
260800;30;0;0;0
260800;35;0;1;0
260800;41;0;0;0
260800;49;0;0;1
260800;50;0;0;0
260800;53;1;0;0
260800;55;0;0;0
260800;56;0;0;0
260800;57;0;0;0
260800;60;0;0;0
260800;61;0;0;0
260800;62;0;0;0
260800;63;0;0;0
260800;64;1;0;0
260800;65;0;0;0
260800;67;0;0;0
260800;69;0;0;1
260800;70;1;0;0
260800;71;0;0;0
260800;72;0;0;0
260800;73;0;0;0
260800;74;0;0;0
260800;75;0;0;0
260800;76;0;0;0
260800;77;0;0;0
260800;79;0;0;0
260800;80;0;0;0
260800;81;0;0;0
260800;82;0;0;0
260800;83;0;0;1
260800;84;0;0;0
260800;85;0;0;0
260800;86;0;0;0
260800;87;0;0;0
260800;88;0;0;0
260800;89;0;0;0
260800;90;0;0;0
260800;92;0;0;0
260800;94;0;0;0
260800;96;0;0;0
260800;99;0;0;0
260805;0;0;0;0
260805;16;0;0;0
260805;20;0;0;1
260805;24;1;0;0
260805;25;0;0;1
260805;31;0;0;0
260805;32;0;0;0
260805;38;0;0;0
260805;44;0;0;0
260805;46;0;0;1
260805;55;0;0;0
260805;57;0;0;0
260805;59;0;0;0
260805;67;0;0;0
260805;70;0;0;0
260805;72;0;0;0
260805;74;0;0;0
260805;76;0;0;0
260805;78;0;0;0
260805;81;1;0;0
260805;82;0;0;0
260805;87;0;0;0
260805;90;0;0;0
260805;91;0;0;0
260805;92;0;0;0
260805;93;0;0;0
260805;94;0;0;0
260805;95;0;0;0
260805;96;0;0;0
260805;97;0;0;0
260810;0;0;0;0
260810;9;0;0;0
260810;16;0;1;0
260810;17;0;0;0
260810;21;1;0;0
260810;22;2;0;0
260810;24;1;0;0
260810;25;1;0;0
260810;26;1;0;0
260810;27;1;0;0
260810;28;0;0;0
260810;31;0;0;0
260810;32;1;0;0
260810;33;2;0;0
260810;35;0;0;0
260810;36;1;0;0
260810;38;1;0;0
260810;39;1;0;0
260810;42;0;0;0
260810;44;0;0;0
260810;45;0;0;0
260810;47;0;0;0
260810;49;0;0;0
260810;50;0;0;0
260810;51;1;0;0
260810;54;0;0;0
260810;56;0;0;0
260810;57;0;0;0
260810;58;0;0;0
260810;59;0;0;0
260810;60;0;0;0
260810;61;1;0;0
260810;62;0;0;0
260810;63;0;0;0
260810;64;0;1;0
260810;65;0;0;0
260810;66;0;0;0
260810;67;0;0;0
260810;68;0;0;0
260810;70;0;0;0
260810;71;0;0;0
260810;72;0;0;0
260810;73;0;0;0
260810;74;0;0;0
260810;75;0;0;0
260810;76;0;0;0
260810;77;0;0;0
260810;78;0;0;0
260810;79;0;0;0
260810;80;0;0;0
260810;81;0;0;0
260810;82;0;0;0
260810;83;0;0;0
260810;84;0;0;0
260810;85;0;0;0
260810;86;0;0;0
260810;87;0;0;0
260810;88;0;0;0
260810;89;0;0;0
260810;90;0;0;0
260810;91;0;0;0
260810;92;0;0;0
260810;93;0;0;0
260810;94;0;0;0
260810;95;0;0;0
260810;97;0;0;0
260810;98;0;0;0
260810;101;0;0;0
260810;103;0;0;0
260820;0;0;0;0
260820;3;0;0;0
260820;20;0;0;0
260820;26;1;0;0
260820;27;0;0;1
260820;30;0;0;1
260820;36;1;0;0
260820;38;1;0;0
260820;40;0;0;1
260820;41;1;0;0
260820;42;0;0;0
260820;45;0;0;0
260820;47;0;0;0
260820;50;0;0;0
260820;51;1;0;0
260820;52;0;0;0
260820;53;0;0;0
260820;57;0;0;0
260820;58;0;0;0
260820;59;0;0;0
260820;64;0;0;0
260820;65;0;0;0
260820;68;0;0;0
260820;70;0;0;0
260820;71;0;0;0
260820;72;0;0;0
260820;73;0;0;0
260820;74;0;0;0
260820;75;0;0;0
260820;76;0;0;0
260820;77;0;0;0
260820;80;0;0;0
260820;81;0;0;0
260820;82;0;0;0
260820;83;0;0;0
260820;84;0;0;0
260820;85;0;0;0
260820;86;0;0;0
260820;87;0;0;0
260820;89;0;0;0
260820;91;0;0;0
260820;95;0;0;0
260825;0;0;0;0
260825;12;0;0;0
260825;17;0;0;1
260825;19;1;0;0
260825;22;0;0;1
260825;24;0;0;0
260825;29;1;0;1
260825;30;1;0;0
260825;31;0;0;0
260825;32;1;0;0
260825;33;0;0;0
260825;36;0;0;0
260825;39;0;0;0
260825;47;0;0;0
260825;48;1;0;0
260825;49;1;0;0
260825;50;0;0;0
260825;58;0;0;0
260825;60;0;0;0
260825;67;0;0;1
260825;70;0;0;0
260825;72;0;0;0
260825;75;0;0;0
260825;77;0;0;0
260825;78;0;0;0
260825;80;0;0;0
260825;82;0;0;0
260825;85;0;0;0
260825;86;0;0;0
260825;87;0;0;0
260825;88;0;0;0
260825;89;0;0;0
260825;90;0;0;0
260825;92;0;0;0
260825;95;0;0;0
260825;106;0;0;0
260830;0;0;0;0
260830;21;1;0;0
260830;26;1;0;0
260830;27;1;0;0
260830;28;1;0;0
260830;30;0;0;1
260830;31;0;0;1
260830;34;1;0;0
260830;35;1;0;0
260830;36;1;0;0
260830;38;0;0;0
260830;39;0;0;0
260830;42;1;0;1
260830;43;1;0;0
260830;47;0;0;1
260830;52;0;0;0
260830;54;0;0;1
260830;55;0;0;0
260830;56;0;0;1
260830;59;0;0;0
260830;61;0;0;0
260830;62;0;0;0
260830;63;0;0;0
260830;64;0;0;0
260830;66;0;0;0
260830;68;0;0;0
260830;69;0;0;0
260830;70;0;0;0
260830;72;0;0;1
260830;73;0;0;0
260830;74;0;0;0
260830;75;0;0;0
260830;76;0;0;0
260830;77;0;0;0
260830;78;0;0;0
260830;79;0;0;0
260830;80;0;0;0
260830;81;0;0;0
260830;82;0;0;0
260830;84;0;0;0
260830;86;0;0;0
260830;89;0;0;0
260830;92;0;0;0
260830;93;0;0;0
260830;94;0;0;0
260830;96;0;0;0
260830;97;0;0;0
260830;99;0;0;0
260830;100;0;0;0
260840;0;0;0;0
260840;19;1;0;0
260840;27;0;0;1
260840;30;0;0;0
260840;37;1;0;0
260840;47;0;0;0
260840;49;0;0;0
260840;51;0;0;0
260840;52;0;0;0
260840;53;0;0;0
260840;55;0;0;0
260840;56;0;0;0
260840;57;0;0;0
260840;60;0;0;0
260840;61;0;0;0
260840;64;0;0;0
260840;65;0;0;0
260840;66;0;0;0
260840;67;0;0;0
260840;68;0;0;0
260840;69;0;0;0
260840;70;0;0;0
260840;71;0;0;0
260840;72;0;0;0
260840;73;0;0;0
260840;74;0;0;0
260840;75;0;0;0
260840;76;0;0;0
260840;77;0;0;0
260840;78;0;0;0
260840;79;0;0;0
260840;81;0;0;0
260840;82;0;0;0
260840;83;0;0;0
260840;84;0;0;0
260840;85;0;0;0
260840;86;0;0;0
260840;88;0;0;0
260840;89;0;0;0
260840;90;0;0;0
260840;91;0;0;0
260840;92;0;0;0
260840;95;0;0;0
260840;97;0;0;0
260845;18;0;0;1
260845;20;0;0;0
260845;23;0;0;1
260845;34;0;0;0
260845;37;0;0;0
260845;40;1;0;0
260845;44;0;0;0
260845;45;0;0;0
260845;46;0;0;0
260845;48;0;0;0
260845;49;0;0;0
260845;50;0;0;1
260845;53;1;0;0
260845;54;0;0;0
260845;57;0;0;0
260845;58;0;0;0
260845;59;0;0;0
260845;61;0;0;0
260845;62;0;0;0
260845;64;0;0;0
260845;67;0;0;0
260845;68;0;0;0
260845;70;0;0;0
260845;71;0;0;0
260845;77;0;0;0
260845;79;0;0;0
260845;80;0;0;0
260845;81;0;0;0
260845;83;0;0;0
260845;88;0;0;0
260845;92;0;0;0
260845;93;0;0;0
260845;97;0;0;0
260845;104;0;0;0
260850;1;0;0;0
260850;10;0;0;0
260850;18;1;0;0
260850;19;1;0;0
260850;24;1;0;0
260850;25;2;0;0
260850;29;1;0;1
260850;31;0;0;0
260850;35;0;0;0
260850;36;0;0;0
260850;37;1;0;0
260850;39;0;0;0
260850;40;1;0;0
260850;41;1;0;0
260850;44;0;0;0
260850;45;1;0;1
260850;46;0;0;0
260850;47;1;0;0
260850;49;0;0;0
260850;52;0;0;0
260850;53;0;0;0
260850;54;0;0;0
260850;56;0;0;0
260850;57;0;0;0
260850;58;0;0;0
260850;59;0;0;0
260850;60;0;0;0
260850;61;0;0;0
260850;63;0;0;0
260850;65;0;0;0
260850;66;0;0;0
260850;67;0;0;0
260850;69;0;0;0
260850;70;0;0;0
260850;71;0;0;0
260850;72;0;0;0
260850;73;0;0;0
260850;74;0;0;0
260850;75;0;0;0
260850;76;0;0;0
260850;77;0;0;0
260850;78;0;0;0
260850;79;0;0;0
260850;80;0;0;0
260850;81;0;0;0
260850;82;0;0;0
260850;83;0;0;0
260850;84;0;0;0
260850;85;0;0;0
260850;86;0;0;0
260850;87;0;0;0
260850;88;0;0;0
260850;89;0;0;0
260850;90;0;0;0
260850;91;0;0;0
260850;94;0;0;0
260850;95;0;0;0
260850;96;0;0;0
260860;3;0;0;0
260860;20;0;0;0
260860;27;0;1;0
260860;37;0;0;0
260860;40;1;0;0
260860;41;0;0;0
260860;43;0;0;0
260860;53;0;0;0
260860;57;0;0;0
260860;59;0;0;0
260860;60;0;0;0
260860;63;0;0;0
260860;67;0;0;0
260860;69;0;0;0
260860;70;0;0;0
260860;71;0;0;0
260860;72;0;0;0
260860;73;0;0;0
260860;74;0;0;0
260860;75;0;0;0
260860;76;0;0;0
260860;77;0;0;0
260860;79;0;0;0
260860;80;0;0;0
260860;81;0;0;0
260860;82;0;0;0
260860;84;0;0;0
260860;85;0;0;0
260860;86;0;0;0
260860;89;0;0;0
260860;90;0;0;0
260860;91;0;0;0
260860;93;0;0;0
260860;94;0;0;0
260860;99;0;0;0
260870;28;0;0;0
260870;30;0;0;0
260870;42;1;0;0
260870;43;0;0;0
260870;47;0;0;0
260870;49;0;0;0
260870;51;0;0;0
260870;53;0;0;0
260870;54;0;0;0
260870;57;0;0;0
260870;58;0;0;0
260870;61;0;0;0
260870;63;0;0;0
260870;66;0;0;0
260870;67;0;0;0
260870;68;0;0;0
260870;69;0;0;0
260870;70;0;0;0
260870;72;0;0;0
260870;73;0;0;0
260870;75;0;0;0
260870;76;0;0;0
260870;77;0;0;0
260870;78;0;0;0
260870;79;0;0;0
260870;80;0;0;0
260870;81;0;0;0
260870;83;0;0;0
260870;84;0;0;0
260870;88;0;0;0
260870;89;0;0;0
260870;90;0;0;0
260870;91;0;0;0
260870;94;0;0;0
260870;97;0;0;0
260870;98;0;0;0
260875;0;0;0;0
260875;10;0;0;0
260875;22;0;0;0
260875;30;0;0;0
260875;31;1;0;0
260875;34;0;0;0
260875;35;1;0;0
260875;36;1;0;0
260875;37;0;0;0
260875;38;0;0;0
260875;40;0;0;0
260875;42;0;0;0
260875;43;1;0;0
260875;45;0;0;0
260875;46;0;0;0
260875;48;0;0;1
260875;49;1;0;0
260875;50;0;0;0
260875;58;0;0;1
260875;63;0;0;0
260875;64;0;0;1
260875;65;0;0;0
260875;67;0;0;0
260875;68;0;0;0
260875;69;0;0;0
260875;70;0;0;0
260875;71;0;0;0
260875;72;0;0;0
260875;73;0;0;0
260875;74;0;0;0
260875;76;0;0;0
260875;77;0;0;0
260875;78;0;0;0
260875;80;0;0;0
260875;82;0;0;0
260875;83;0;0;0
260875;84;0;0;0
260875;85;0;0;0
260875;86;0;0;0
260875;87;0;0;0
260875;88;0;0;0
260875;89;0;0;0
260875;90;0;0;0
260875;94;0;0;0
260875;95;0;0;0
260875;98;0;0;0
260875;103;0;0;0
260880;0;0;0;0
260880;14;0;0;0
260880;18;1;0;0
260880;21;1;0;0
260880;22;1;0;0
260880;23;1;0;1
260880;25;1;0;0
260880;26;1;0;0
260880;30;1;0;1
260880;31;0;0;0
260880;32;2;0;0
260880;36;0;0;0
260880;39;0;0;0
260880;40;0;0;0
260880;43;0;0;0
260880;47;0;0;0
260880;48;0;0;1
260880;50;0;0;0
260880;51;0;0;0
260880;52;0;0;0
260880;53;0;0;0
260880;54;2;0;0
260880;55;0;0;0
260880;56;0;0;0
260880;57;0;0;0
260880;58;0;0;0
260880;60;0;0;0
260880;61;0;0;0
260880;62;0;0;0
260880;63;0;0;0
260880;64;0;0;0
260880;65;0;0;1
260880;66;0;0;0
260880;67;0;0;0
260880;68;0;0;0
260880;69;0;1;0
260880;70;0;0;0
260880;71;0;0;0
260880;72;0;0;0
260880;73;0;0;0
260880;74;0;0;0
260880;75;0;0;0
260880;77;0;0;0
260880;78;0;0;1
260880;79;0;0;0
260880;80;0;0;0
260880;81;0;0;0
260880;82;0;0;0
260880;83;1;0;0
260880;84;0;0;0
260880;85;0;0;0
260880;86;0;0;0
260880;87;0;0;0
260880;88;0;0;0
260880;89;0;0;0
260880;90;0;0;0
260880;91;0;0;0
260880;92;0;0;0
260880;93;0;0;0
260880;94;0;0;0
260880;95;0;0;0
260880;97;0;0;0
260880;99;0;0;0
260880;100;0;0;0
260890;0;0;0;0
260890;2;0;0;0
260890;5;0;0;1
260890;10;1;0;0
260890;14;0;0;0
260890;15;1;0;0
260890;19;0;0;1
260890;21;0;0;1
260890;22;2;0;0
260890;23;0;0;0
260890;24;0;0;1
260890;26;2;0;0
260890;27;1;0;1
260890;28;0;0;2
260890;29;1;0;1
260890;31;1;0;0
260890;32;0;0;0
260890;33;0;0;2
260890;34;0;0;0
260890;35;1;0;0
260890;36;0;0;0
260890;37;1;0;0
260890;38;1;0;0
260890;39;0;0;0
260890;40;1;0;0
260890;41;0;0;0
260890;42;0;0;1
260890;43;0;0;0
260890;44;2;0;0
260890;45;1;0;0
260890;46;0;0;0
260890;47;0;0;1
260890;48;0;0;0
260890;49;0;0;0
260890;50;0;0;0
260890;51;0;0;1
260890;52;0;0;0
260890;53;0;0;0
260890;54;0;0;0
260890;55;0;0;0
260890;56;0;0;1
260890;57;0;0;1
260890;58;0;0;0
260890;59;1;0;0
260890;60;2;0;0
260890;61;0;0;0
260890;62;0;0;0
260890;63;0;0;0
260890;64;0;0;0
260890;65;0;0;0
260890;66;0;0;0
260890;67;0;0;0
260890;68;0;0;0
260890;69;0;0;0
260890;70;0;0;0
260890;71;0;0;0
260890;72;0;0;0
260890;73;0;0;0
260890;74;0;0;0
260890;75;0;0;0
260890;76;0;0;0
260890;77;0;0;0
260890;78;0;0;0
260890;79;0;0;0
260890;80;0;1;0
260890;81;0;0;0
260890;82;0;0;0
260890;83;0;0;0
260890;84;0;0;0
260890;85;0;0;0
260890;86;0;0;0
260890;87;0;0;0
260890;88;0;0;0
260890;89;0;0;0
260890;90;0;0;0
260890;91;0;0;0
260890;92;0;0;0
260890;93;0;0;0
260890;94;0;0;0
260890;95;0;0;0
260890;96;0;0;0
260890;97;0;0;0
260890;98;0;0;0
260890;99;0;0;0
260890;100;0;0;0
260890;104;0;0;0
260890;105;0;0;0
260890;106;0;0;0
260900;0;0;0;0
260900;2;0;0;0
260900;20;1;0;0
260900;26;1;0;0
260900;35;0;0;0
260900;36;0;0;0
260900;37;1;0;0
260900;38;0;0;0
260900;39;0;1;0
260900;40;0;0;0
260900;41;1;0;0
